section_id,road_type,month,road_age,traffic,rainfall,road_condition,damage_level,repair_event,repair_quality,repair_count,months_since_repair,previous_condition
S010,Main Road,18,5,8890,138.97,37.37,62.63,0,0.0,0,21,41.97
S010,Main Road,19,5,8890,193.32,32.38,67.62,0,0.0,0,22,37.37
S010,Main Road,20,5,8890,164.44,27.3,72.7,0,0.0,0,23,32.38
S010,Main Road,21,5,8890,100.5,22.33,77.67,0,0.0,0,24,27.3
S010,Main Road,22,5,8890,66.19,52.77,47.23,1,0.87,0,0,22.33
S010,Main Road,23,5,8890,41.03,48.95,51.05,0,0.0,0,1,52.77
S010,Main Road,24,5,8890,21.48,45.78,54.22,0,0.0,1,2,48.95
S010,Main Road,25,5,8890,34.88,42.05,57.95,0,0.0,1,3,45.78
S010,Main Road,26,5,8890,19.76,62.59,37.41,1,0.59,1,0,42.05
S010,Main Road,27,5,8890,17.21,59.7,40.3,0,0.0,1,1,62.59
S010,Main Road,28,5,8890,32.9,56.03,43.97,0,0.0,1,2,59.7
S010,Main Road,29,5,8890,59.12,52.27,47.73,0,0.0,1,3,56.03
S010,Main Road,30,5,8890,129.59,47.98,52.02,0,0.0,1,4,52.27
S010,Main Road,31,5,8890,150.63,43.11,56.89,0,0.0,1,5,47.98
S010,Main Road,32,5,8890,182.31,37.69,62.31,0,0.0,1,6,43.11
S010,Main Road,33,5,8890,98.0,33.68,66.32,0,0.0,1,7,37.69
S010,Main Road,34,5,8890,62.59,53.55,46.45,1,0.57,1,0,33.68
S010,Main Road,35,5,8890,34.61,50.03,49.97,0,0.0,1,1,53.55
S010,Main Road,36,5,8890,28.1,46.7,53.3,0,0.0,1,2,50.03
S011,Main Road,1,2,13792,26.9,81.72,18.28,0,0.0,0,12,84.59
S011,Main Road,2,2,13792,23.05,78.12,21.88,0,0.0,0,13,81.72
S011,Main Road,3,2,13792,27.8,74.38,25.62,0,0.0,0,14,78.12
S011,Main Road,4,2,13792,40.67,70.68,29.32,0,0.0,0,15,74.38
S011,Main Road,5,2,13792,61.88,66.81,33.19,0,0.0,0,16,70.68
S011,Main Road,6,2,13792,128.27,62.39,37.61,0,0.0,0,17,66.81
S011,Main Road,7,2,13792,178.11,56.98,43.02,0,0.0,0,18,62.39
S011,Main Road,8,2,13792,120.14,52.14,47.86,0,0.0,0,19,56.98
S011,Main Road,9,2,13792,123.5,47.59,52.41,0,0.0,0,20,52.14
S011,Main Road,10,2,13792,66.31,42.92,57.08,0,0.0,0,21,47.59
S011,Main Road,11,2,13792,37.34,38.52,61.48,0,0.0,0,22,42.92
S011,Main Road,12,2,13792,23.93,34.24,65.76,0,0.0,0,23,38.52
S011,Main Road,13,2,13792,30.65,30.05,69.95,0,0.0,0,24,34.24
S011,Main Road,14,2,13792,19.6,47.92,52.08,1,0.51,0,0,30.05
S011,Main Road,15,2,13792,17.97,44.17,55.83,0,0.0,0,1,47.92
S011,Main Road,16,2,13792,37.63,39.8,60.2,0,0.0,0,2,44.17
S011,Main Road,17,2,13792,46.4,35.78,64.22,0,0.0,0,3,39.8
S011,Main Road,18,2,13792,143.0,30.54,69.46,0,0.0,1,4,35.78
S011,Main Road,19,2,13792,219.07,24.05,75.95,0,0.0,1,5,30.54
S011,Main Road,20,2,13792,164.72,18.28,81.72,0,0.0,1,6,24.05
S011,Main Road,21,2,13792,127.03,47.89,52.11,1,0.85,1,0,18.28
S011,Main Road,22,2,13792,50.52,43.46,56.54,0,0.0,1,1,47.89
S011,Main Road,23,2,13792,36.4,38.94,61.06,0,0.0,1,2,43.46
S011,Main Road,24,2,13792,29.45,34.75,65.25,0,0.0,1,3,38.94
S011,Main Road,25,2,13792,25.41,30.21,69.79,0,0.0,1,4,34.75
S011,Main Road,26,2,13792,25.33,26.13,73.87,0,0.0,1,5,30.21
S011,Main Road,27,2,13792,31.12,22.01,77.99,0,0.0,1,6,26.13
S011,Main Road,28,2,13792,31.41,48.91,51.09,1,0.77,1,0,22.01
S011,Main Road,29,2,13792,62.59,44.54,55.46,0,0.0,1,1,48.91
S011,Main Road,30,2,13792,125.65,71.44,28.56,1,0.77,1,0,44.54
S011,Main Road,31,2,13792,134.59,66.88,33.12,0,0.0,1,1,71.44
S011,Main Road,32,2,13792,117.79,62.2,37.8,0,0.0,1,2,66.88
S011,Main Road,33,2,13792,105.04,57.74,42.26,0,0.0,1,3,62.2
S011,Main Road,34,2,13792,57.15,53.42,46.58,0,0.0,1,4,57.74
S011,Main Road,35,2,13792,24.85,49.57,50.43,0,0.0,1,5,53.42
S011,Main Road,36,2,13792,18.96,45.69,54.31,0,0.0,1,6,49.57
S012,Highway,1,9,38897,24.17,90.22,9.78,0,0.0,0,9,97.53
S012,Highway,2,9,38897,15.87,82.92,17.08,0,0.0,0,10,90.22
S012,Highway,3,9,38897,36.55,75.32,24.68,0,0.0,0,11,82.92
S012,Highway,4,9,38897,31.51,67.33,32.67,0,0.0,0,12,75.32
S012,Highway,5,9,38897,64.63,58.97,41.03,0,0.0,0,13,67.33
S012,Highway,6,9,38897,149.18,49.46,50.54,0,0.0,0,14,58.97
S012,Highway,7,9,38897,137.61,39.79,60.21,0,0.0,0,15,49.46
S012,Highway,8,9,38897,161.78,29.92,70.08,0,0.0,0,16,39.79
S012,Highway,9,9,38897,99.72,20.48,79.52,0,0.0,0,17,29.92
S012,Highway,10,9,38897,59.58,48.15,51.85,1,0.79,0,0,20.48
S012,Highway,11,9,38897,42.46,39.7,60.3,0,0.0,0,1,48.15
S012,Highway,12,9,38897,22.15,31.36,68.64,0,0.0,0,2,39.7
S012,Highway,13,9,38897,22.24,22.97,77.03,0,0.0,0,3,31.36
S012,Highway,14,9,38897,23.16,14.08,85.92,0,0.0,0,4,22.97
S012,Highway,15,9,38897,32.74,5.11,94.89,0,0.0,0,5,14.08
S012,Highway,16,9,38897,44.43,23.26,76.74,1,0.52,0,0,5.11
S012,Highway,17,9,38897,49.94,43.68,56.32,1,0.58,0,0,23.26
S012,Highway,18,9,38897,113.02,68.71,31.29,1,0.71,0,0,43.68
S012,Highway,19,9,38897,187.72,59.28,40.72,0,0.0,0,1,68.71
S012,Highway,20,9,38897,168.03,49.76,50.24,0,0.0,0,2,59.28
S012,Highway,21,9,38897,107.08,40.81,59.19,0,0.0,0,3,49.76
S012,Highway,22,9,38897,57.22,68.06,31.94,1,0.78,0,0,40.81
S012,Highway,23,9,38897,34.83,60.19,39.81,0,0.0,0,1,68.06
S012,Highway,24,9,38897,33.97,51.8,48.2,0,0.0,0,2,60.19
S012,Highway,25,9,38897,22.41,43.65,56.35,0,0.0,0,3,51.8
S012,Highway,26,9,38897,21.12,34.98,65.02,0,0.0,0,4,43.65
S012,Highway,27,9,38897,37.63,26.57,73.43,0,0.0,0,5,34.98
S012,Highway,28,9,38897,32.21,44.51,55.49,1,0.51,0,0,26.57
S012,Highway,29,9,38897,60.63,35.8,64.2,0,0.0,0,1,44.51
S012,Highway,30,9,38897,153.24,26.15,73.85,0,0.0,0,2,35.8
S012,Highway,31,9,38897,195.95,48.15,51.85,1,0.63,0,0,26.15
S012,Highway,32,9,38897,186.61,38.62,61.38,0,0.0,0,1,48.15
S012,Highway,33,9,38897,123.54,29.22,70.78,0,0.0,0,2,38.62
S012,Highway,34,9,38897,69.95,52.0,48.0,1,0.65,0,0,29.22
S012,Highway,35,9,38897,42.26,44.06,55.94,0,0.0,0,1,52.0
S012,Highway,36,9,38897,28.24,69.92,30.08,1,0.74,0,0,44.06
S013,Highway,1,15,38483,24.16,92.12,7.88,0,0.0,0,8,99.73
S013,Highway,2,15,38483,20.73,84.29,15.71,0,0.0,0,9,92.12
S013,Highway,3,15,38483,31.03,76.39,23.61,0,0.0,0,10,84.29
S013,Highway,4,15,38483,30.71,68.27,31.73,0,0.0,0,11,76.39
S013,Highway,5,15,38483,58.04,59.49,40.51,0,0.0,0,12,68.27
S013,Highway,6,15,38483,112.92,50.55,49.45,0,0.0,0,13,59.49
S013,Highway,7,15,38483,180.78,40.57,59.43,0,0.0,0,14,50.55
S013,Highway,8,15,38483,190.68,29.94,70.06,0,0.0,1,15,40.57
S013,Highway,9,15,38483,113.15,20.02,79.98,0,0.0,1,16,29.94
S013,Highway,10,15,38483,65.45,10.71,89.29,0,0.0,1,17,20.02
S013,Highway,11,15,38483,27.86,31.98,68.02,1,0.61,1,0,10.71
S013,Highway,12,15,38483,28.73,53.99,46.01,1,0.63,1,0,31.98
S013,Highway,13,15,38483,28.23,45.64,54.36,0,0.0,1,1,53.99
S013,Highway,14,15,38483,30.82,37.01,62.99,0,0.0,1,2,45.64
S013,Highway,15,15,38483,23.46,28.45,71.55,0,0.0,1,3,37.01
S013,Highway,16,15,38483,36.15,19.21,80.79,0,0.0,1,4,28.45
S013,Highway,17,15,38483,59.44,9.4,90.6,0,0.0,1,5,19.21
S013,Highway,18,15,38483,120.86,0.0,100.0,0,0.0,1,6,9.4
S013,Highway,19,15,38483,184.74,0.0,100.0,0,0.0,1,7,0.0
S013,Highway,20,15,38483,169.8,21.47,78.53,1,0.61,1,0,0.0
S013,Highway,21,15,38483,104.01,11.6,88.4,0,0.0,1,1,21.47
S013,Highway,22,15,38483,66.7,1.74,98.26,0,0.0,1,2,11.6
S013,Highway,23,15,38483,32.48,0.0,100.0,0,0.0,1,3,1.74
S013,Highway,24,15,38483,25.64,19.64,80.36,1,0.56,1,0,0.0
S013,Highway,25,15,38483,26.84,39.75,60.25,1,0.57,2,0,19.64
S013,Highway,26,15,38483,17.37,69.81,30.19,1,0.86,2,0,39.75
S013,Highway,27,15,38483,24.34,61.92,38.08,0,0.0,2,1,69.81
S013,Highway,28,15,38483,24.31,53.53,46.47,0,0.0,2,2,61.92
S013,Highway,29,15,38483,61.04,44.69,55.31,0,0.0,2,3,53.53
S013,Highway,30,15,38483,139.44,67.76,32.24,1,0.66,2,0,44.69
S013,Highway,31,15,38483,134.07,58.02,41.98,0,0.0,2,1,67.76
S013,Highway,32,15,38483,150.24,48.01,51.99,0,0.0,2,2,58.02
S013,Highway,33,15,38483,89.71,38.45,61.55,0,0.0,2,3,48.01
S013,Highway,34,15,38483,63.27,65.31,34.69,1,0.77,2,0,38.45
S013,Highway,35,15,38483,40.89,56.49,43.51,0,0.0,2,1,65.31
S013,Highway,36,15,38483,31.55,47.89,52.11,0,0.0,2,2,56.49
S014,Main Road,1,15,13226,23.89,87.17,12.83,0,0.0,0,3,91.43
S014,Main Road,2,15,13226,14.27,83.42,16.58,0,0.0,0,4,87.17
S014,Main Road,3,15,13226,24.43,78.89,21.11,0,0.0,0,5,83.42
S014,Main Road,4,15,13226,38.32,74.33,25.67,0,0.0,0,6,78.89
S014,Main Road,5,15,13226,44.88,70.02,29.98,0,0.0,0,7,74.33
S014,Main Road,6,15,13226,149.88,64.15,35.85,0,0.0,0,8,70.02
S014,Main Road,7,15,13226,204.24,57.78,42.22,0,0.0,0,9,64.15
S014,Main Road,8,15,13226,155.04,51.64,48.36,0,0.0,0,10,57.78
S014,Main Road,9,15,13226,89.35,45.98,54.02,0,0.0,0,11,51.64
S014,Main Road,10,15,13226,79.08,40.86,59.14,0,0.0,0,12,45.98
S014,Main Road,11,15,13226,36.8,35.72,64.28,0,0.0,0,13,40.86
S014,Main Road,12,15,13226,27.28,30.72,69.28,0,0.0,0,14,35.72
S014,Main Road,13,15,13226,28.21,25.57,74.43,0,0.0,0,15,30.72
S014,Main Road,14,15,13226,26.65,20.19,79.81,0,0.0,1,16,25.57
S014,Main Road,15,15,13226,31.25,14.94,85.06,0,0.0,1,17,20.19
S014,Main Road,16,15,13226,37.58,32.48,67.52,1,0.5,1,0,14.94
S014,Main Road,17,15,13226,46.5,27.38,72.62,0,0.0,1,1,32.48
S014,Main Road,18,15,13226,119.1,21.07,78.93,0,0.0,1,2,27.38
S014,Main Road,19,15,13226,190.12,14.32,85.68,0,0.0,1,3,21.07
S014,Main Road,20,15,13226,141.82,7.41,92.59,0,0.0,1,4,14.32
S014,Main Road,21,15,13226,87.59,0.75,99.25,0,0.0,1,5,7.41
S014,Main Road,22,15,13226,61.92,0.0,100.0,0,0.0,1,6,0.75
S014,Main Road,23,15,13226,35.67,0.0,100.0,0,0.0,1,7,0.0
S014,Main Road,24,15,13226,21.59,0.0,100.0,0,0.0,1,8,0.0
S014,Main Road,25,15,13226,22.77,0.0,100.0,0,0.0,2,9,0.0
S014,Main Road,26,15,13226,10.55,0.0,100.0,0,0.0,2,10,0.0
S014,Main Road,27,15,13226,22.74,26.37,73.63,1,0.75,2,0,0.0
S014,Main Road,28,15,13226,22.27,52.11,47.89,1,0.74,2,0,26.37
S014,Main Road,29,15,13226,41.93,47.0,53.0,0,0.0,2,1,52.11
S014,Main Road,30,15,13226,133.69,41.06,58.94,0,0.0,2,2,47.0
S014,Main Road,31,15,13226,201.22,34.11,65.89,0,0.0,2,3,41.06
S014,Main Road,32,15,13226,170.21,27.41,72.59,0,0.0,2,4,34.11
S014,Main Road,33,15,13226,94.04,21.48,78.52,0,0.0,2,5,27.41
S014,Main Road,34,15,13226,64.53,15.8,84.2,0,0.0,2,6,21.48
S014,Main Road,35,15,13226,34.98,36.51,63.49,1,0.59,2,0,15.8
S014,Main Road,36,15,13226,19.21,31.43,68.57,0,0.0,2,1,36.51
S015,Residential,1,8,4459,23.9,84.57,15.43,0,0.0,0,3,86.66
S015,Residential,2,8,4459,20.13,82.64,17.36,0,0.0,0,4,84.57
S015,Residential,3,8,4459,26.04,80.09,19.91,0,0.0,0,5,82.64
S015,Residential,4,8,4459,24.28,77.65,22.35,0,0.0,0,6,80.09
S015,Residential,5,8,4459,52.96,74.93,25.07,0,0.0,0,7,77.65
S015,Residential,6,8,4459,107.72,71.33,28.67,0,0.0,0,8,74.93
S015,Residential,7,8,4459,152.96,67.29,32.71,0,0.0,0,9,71.33
S015,Residential,8,8,4459,153.25,63.67,36.33,0,0.0,0,10,67.29
S015,Residential,9,8,4459,126.32,60.12,39.88,0,0.0,0,11,63.67
S015,Residential,10,8,4459,71.08,57.11,42.89,0,0.0,0,12,60.12
S015,Residential,11,8,4459,36.45,53.98,46.02,0,0.0,0,13,57.11
S015,Residential,12,8,4459,21.01,51.52,48.48,0,0.0,1,14,53.98
S015,Residential,13,8,4459,25.3,48.53,51.47,0,0.0,1,15,51.52
S015,Residential,14,8,4459,16.77,45.41,54.59,0,0.0,1,16,48.53
S015,Residential,15,8,4459,28.49,42.02,57.98,0,0.0,1,17,45.41
S015,Residential,16,8,4459,37.07,38.91,61.09,0,0.0,1,18,42.02
S015,Residential,17,8,4459,62.39,35.67,64.33,0,0.0,1,19,38.91
S015,Residential,18,8,4459,131.43,31.66,68.34,0,0.0,1,20,35.67
S015,Residential,19,8,4459,208.34,52.37,47.63,1,0.59,1,0,31.66
S015,Residential,20,8,4459,147.15,48.06,51.94,0,0.0,1,1,52.37
S015,Residential,21,8,4459,111.89,44.01,55.99,0,0.0,1,2,48.06
S015,Residential,22,8,4459,74.26,40.33,59.67,0,0.0,1,3,44.01
S015,Residential,23,8,4459,37.11,62.67,37.33,1,0.64,1,0,40.33
S015,Residential,24,8,4459,35.91,60.11,39.89,0,0.0,1,1,62.67
S015,Residential,25,8,4459,19.84,57.08,42.92,0,0.0,1,2,60.11
S015,Residential,26,8,4459,17.35,54.27,45.73,0,0.0,1,3,57.08
S015,Residential,27,8,4459,39.83,51.33,48.67,0,0.0,1,4,54.27
S015,Residential,28,8,4459,34.49,48.33,51.67,0,0.0,1,5,51.33
S015,Residential,29,8,4459,45.7,44.77,55.23,0,0.0,1,6,48.33
S015,Residential,30,8,4459,130.16,40.94,59.06,0,0.0,1,7,44.77
S015,Residential,31,8,4459,209.46,35.95,64.05,0,0.0,1,8,40.94
S015,Residential,32,8,4459,157.34,31.77,68.23,0,0.0,1,9,35.95
S015,Residential,33,8,4459,79.24,27.56,72.44,0,0.0,1,10,31.77
S015,Residential,34,8,4459,56.21,23.68,76.32,0,0.0,1,11,27.56
S015,Residential,35,8,4459,26.8,49.25,50.75,1,0.73,1,0,23.68
S015,Residential,36,8,4459,35.01,46.09,53.91,0,0.0,1,1,49.25
S016,Main Road,1,10,8843,16.84,85.29,14.71,0,0.0,0,8,88.48
S016,Main Road,2,10,8843,17.14,81.96,18.04,0,0.0,0,9,85.29
S016,Main Road,3,10,8843,29.0,79.09,20.91,0,0.0,0,10,81.96
S016,Main Road,4,10,8843,35.94,76.0,24.0,0,0.0,0,11,79.09
S016,Main Road,5,10,8843,59.4,72.66,27.34,0,0.0,0,12,76.0
S016,Main Road,6,10,8843,97.43,68.87,31.13,0,0.0,0,13,72.66
S016,Main Road,7,10,8843,217.17,63.28,36.72,0,0.0,0,14,68.87
S016,Main Road,8,10,8843,178.65,58.36,41.64,0,0.0,0,15,63.28
S016,Main Road,9,10,8843,118.15,53.97,46.03,0,0.0,0,16,58.36
S016,Main Road,10,10,8843,67.54,50.07,49.93,0,0.0,0,17,53.97
S016,Main Road,11,10,8843,34.87,46.11,53.89,0,0.0,0,18,50.07
S016,Main Road,12,10,8843,30.86,42.29,57.71,0,0.0,0,19,46.11
S016,Main Road,13,10,8843,28.86,70.82,29.18,1,0.82,0,0,42.29
S016,Main Road,14,10,8843,5.76,67.57,32.43,0,0.0,0,1,70.82
S016,Main Road,15,10,8843,23.19,64.47,35.53,0,0.0,0,2,67.57
S016,Main Road,16,10,8843,29.12,61.01,38.99,0,0.0,0,3,64.47
S016,Main Road,17,10,8843,44.32,56.97,43.03,0,0.0,0,4,61.01
S016,Main Road,18,10,8843,140.89,51.84,48.16,0,0.0,0,5,56.97
S016,Main Road,19,10,8843,178.73,46.59,53.41,0,0.0,0,6,51.84
S016,Main Road,20,10,8843,171.45,41.29,58.71,0,0.0,1,7,46.59
S016,Main Road,21,10,8843,75.43,36.5,63.5,0,0.0,1,8,41.29
S016,Main Road,22,10,8843,67.48,32.41,67.59,0,0.0,1,9,36.5
S016,Main Road,23,10,8843,33.64,28.39,71.61,0,0.0,1,10,32.41
S016,Main Road,24,10,8843,31.17,50.25,49.75,1,0.62,1,0,28.39
S016,Main Road,25,10,8843,28.24,46.23,53.77,0,0.0,1,1,50.25
S016,Main Road,26,10,8843,13.04,42.67,57.33,0,0.0,1,2,46.23
S016,Main Road,27,10,8843,20.81,67.38,32.62,1,0.71,1,0,42.67
S016,Main Road,28,10,8843,37.73,63.45,36.55,0,0.0,1,1,67.38
S016,Main Road,29,10,8843,52.35,59.7,40.3,0,0.0,1,2,63.45
S016,Main Road,30,10,8843,157.38,54.75,45.25,0,0.0,1,3,59.7
S016,Main Road,31,10,8843,207.82,48.95,51.05,0,0.0,1,4,54.75
S016,Main Road,32,10,8843,165.73,43.72,56.28,0,0.0,1,5,48.95
S016,Main Road,33,10,8843,108.82,65.56,34.44,1,0.62,1,0,43.72
S016,Main Road,34,10,8843,64.64,61.78,38.22,0,0.0,1,1,65.56
S016,Main Road,35,10,8843,38.85,58.16,41.84,0,0.0,1,2,61.78
S016,Main Road,36,10,8843,24.6,54.31,45.69,0,0.0,1,3,58.16
S017,Industrial,1,10,12675,29.58,83.7,16.3,0,0.0,0,1,86.99
S017,Industrial,2,10,12675,21.73,80.08,19.92,0,0.0,0,2,83.7
S017,Industrial,3,10,12675,29.99,76.23,23.77,0,0.0,0,3,80.08
S017,Industrial,4,10,12675,19.79,72.8,27.2,0,0.0,0,4,76.23
S017,Industrial,5,10,12675,72.23,68.21,31.79,0,0.0,0,5,72.8
S017,Industrial,6,10,12675,117.49,63.34,36.66,0,0.0,0,6,68.21
S017,Industrial,7,10,12675,209.92,57.38,42.62,0,0.0,0,7,63.34
S017,Industrial,8,10,12675,135.04,52.13,47.87,0,0.0,0,8,57.38
S017,Industrial,9,10,12675,114.56,47.0,53.0,0,0.0,0,9,52.13
S017,Industrial,10,10,12675,58.66,42.21,57.79,0,0.0,0,10,47.0
S017,Industrial,11,10,12675,37.87,71.77,28.23,1,0.84,0,0,42.21
S017,Industrial,12,10,12675,20.41,67.55,32.45,0,0.0,0,1,71.77
S017,Industrial,13,10,12675,24.85,63.65,36.35,0,0.0,0,2,67.55
S017,Industrial,14,10,12675,30.02,59.7,40.3,0,0.0,0,3,63.65
S017,Industrial,15,10,12675,22.76,55.45,44.55,0,0.0,0,4,59.7
S017,Industrial,16,10,12675,35.35,51.18,48.82,0,0.0,0,5,55.45
S017,Industrial,17,10,12675,46.12,47.02,52.98,0,0.0,0,6,51.18
S017,Industrial,18,10,12675,132.03,41.82,58.18,0,0.0,0,7,47.02
S017,Industrial,19,10,12675,159.17,35.79,64.21,0,0.0,0,8,41.82
S017,Industrial,20,10,12675,167.12,56.52,43.48,1,0.59,0,0,35.79
S017,Industrial,21,10,12675,126.58,51.15,48.85,0,0.0,0,1,56.52
S017,Industrial,22,10,12675,62.54,46.83,53.17,0,0.0,0,2,51.15
S017,Industrial,23,10,12675,37.96,42.6,57.4,0,0.0,0,3,46.83
S017,Industrial,24,10,12675,26.78,69.24,30.76,1,0.76,0,0,42.6
S017,Industrial,25,10,12675,30.23,65.43,34.57,0,0.0,0,1,69.24
S017,Industrial,26,10,12675,22.85,61.73,38.27,0,0.0,0,2,65.43
S017,Industrial,27,10,12675,31.45,57.75,42.25,0,0.0,0,3,61.73
S017,Industrial,28,10,12675,33.63,53.29,46.71,0,0.0,0,4,57.75
S017,Industrial,29,10,12675,44.46,48.53,51.47,0,0.0,0,5,53.29
S017,Industrial,30,10,12675,90.41,43.23,56.77,0,0.0,0,6,48.53
S017,Industrial,31,10,12675,138.08,37.69,62.31,0,0.0,0,7,43.23
S017,Industrial,32,10,12675,152.72,67.74,32.26,1,0.86,0,0,37.69
S017,Industrial,33,10,12675,112.8,63.26,36.74,0,0.0,0,1,67.74
S017,Industrial,34,10,12675,58.17,59.17,40.83,0,0.0,0,2,63.26
S017,Industrial,35,10,12675,23.19,55.26,44.74,0,0.0,0,3,59.17
S017,Industrial,36,10,12675,21.59,51.42,48.58,0,0.0,0,4,55.26
S018,Industrial,1,14,18534,22.73,78.66,21.34,0,0.0,0,4,83.63
S018,Industrial,2,14,18534,19.9,73.57,26.43,0,0.0,0,5,78.66
S018,Industrial,3,14,18534,19.22,68.22,31.78,0,0.0,0,6,73.57
S018,Industrial,4,14,18534,26.95,62.92,37.08,0,0.0,0,7,68.22
S018,Industrial,5,14,18534,66.92,57.34,42.66,0,0.0,0,8,62.92
S018,Industrial,6,14,18534,87.17,51.05,48.95,0,0.0,0,9,57.34
S018,Industrial,7,14,18534,242.87,43.45,56.55,0,0.0,0,10,51.05
S018,Industrial,8,14,18534,177.4,36.62,63.38,0,0.0,0,11,43.45
S018,Industrial,9,14,18534,119.81,29.98,70.02,0,0.0,0,12,36.62
S018,Industrial,10,14,18534,73.32,23.65,76.35,0,0.0,1,13,29.98
S018,Industrial,11,14,18534,33.67,17.72,82.28,0,0.0,1,14,23.65
S018,Industrial,12,14,18534,26.96,43.14,56.86,1,0.73,1,0,17.72
S018,Industrial,13,14,18534,24.06,37.07,62.93,0,0.0,1,1,43.14
S018,Industrial,14,14,18534,22.77,31.54,68.46,0,0.0,1,2,37.07
S018,Industrial,15,14,18534,24.83,25.61,74.39,0,0.0,1,3,31.54
S018,Industrial,16,14,18534,30.01,19.36,80.64,0,0.0,1,4,25.61
S018,Industrial,17,14,18534,47.82,13.2,86.8,0,0.0,1,5,19.36
S018,Industrial,18,14,18534,102.28,43.31,56.69,1,0.86,1,0,13.2
S018,Industrial,19,14,18534,184.86,35.87,64.13,0,0.0,1,1,43.31
S018,Industrial,20,14,18534,193.41,28.1,71.9,0,0.0,1,2,35.87
S018,Industrial,21,14,18534,93.67,21.17,78.83,0,0.0,1,3,28.1
S018,Industrial,22,14,18534,74.17,14.9,85.1,0,0.0,1,4,21.17
S018,Industrial,23,14,18534,37.89,8.52,91.48,0,0.0,1,5,14.9
S018,Industrial,24,14,18534,20.16,29.71,70.29,1,0.61,1,0,8.52
S018,Industrial,25,14,18534,21.99,23.97,76.03,0,0.0,1,1,29.71
S018,Industrial,26,14,18534,21.6,18.13,81.87,0,0.0,1,2,23.97
S018,Industrial,27,14,18534,24.9,11.95,88.05,0,0.0,1,3,18.13
S018,Industrial,28,14,18534,37.9,5.24,94.76,0,0.0,1,4,11.95
S018,Industrial,29,14,18534,56.03,0.0,100.0,0,0.0,1,5,5.24
S018,Industrial,30,14,18534,112.27,0.0,100.0,0,0.0,1,6,0.0
S018,Industrial,31,14,18534,181.32,28.29,71.71,1,0.81,1,0,0.0
S018,Industrial,32,14,18534,160.97,21.3,78.7,0,0.0,1,1,28.29
S018,Industrial,33,14,18534,86.86,14.6,85.4,0,0.0,1,2,21.3
S018,Industrial,34,14,18534,82.06,7.6,92.4,0,0.0,1,3,14.6
S018,Industrial,35,14,18534,28.47,0.8,99.2,0,0.0,1,4,7.6
S018,Industrial,36,14,18534,21.54,25.08,74.92,1,0.69,1,0,0.8
S019,Residential,1,9,4773,23.53,83.31,16.69,0,0.0,0,4,85.4
S019,Residential,2,9,4773,26.24,80.6,19.4,0,0.0,0,5,83.31
S019,Residential,3,9,4773,21.63,77.88,22.12,0,0.0,0,6,80.6
S019,Residential,4,9,4773,36.46,74.88,25.12,0,0.0,0,7,77.88
S019,Residential,5,9,4773,48.11,72.33,27.67,0,0.0,0,8,74.88
S019,Residential,6,9,4773,158.61,68.26,31.74,0,0.0,0,9,72.33
S019,Residential,7,9,4773,147.93,64.33,35.67,0,0.0,0,10,68.26
S019,Residential,8,9,4773,167.44,60.23,39.77,0,0.0,0,11,64.33
S019,Residential,9,9,4773,104.16,56.68,43.32,0,0.0,0,12,60.23
S019,Residential,10,9,4773,69.42,53.35,46.65,0,0.0,1,13,56.68
S019,Residential,11,9,4773,40.06,50.01,49.99,0,0.0,1,14,53.35
S019,Residential,12,9,4773,36.05,46.74,53.26,0,0.0,1,15,50.01
S019,Residential,13,9,4773,22.21,43.65,56.35,0,0.0,1,16,46.74
S019,Residential,14,9,4773,13.15,61.18,38.82,1,0.5,1,0,43.65
S019,Residential,15,9,4773,24.56,57.95,42.05,0,0.0,1,1,61.18
S019,Residential,16,9,4773,48.54,55.18,44.82,0,0.0,1,2,57.95
S019,Residential,17,9,4773,48.37,52.28,47.72,0,0.0,1,3,55.18
S019,Residential,18,9,4773,149.5,48.15,51.85,0,0.0,1,4,52.28
S019,Residential,19,9,4773,206.36,42.97,57.03,0,0.0,1,5,48.15
S019,Residential,20,9,4773,186.5,37.75,62.25,0,0.0,1,6,42.97
S019,Residential,21,9,4773,114.99,33.37,66.63,0,0.0,1,7,37.75
S019,Residential,22,9,4773,59.79,29.93,70.07,0,0.0,1,8,33.37
S019,Residential,23,9,4773,29.22,26.2,73.8,0,0.0,1,9,29.93
S019,Residential,24,9,4773,21.44,22.46,77.54,0,0.0,1,10,26.2
S019,Residential,25,9,4773,21.2,18.76,81.24,0,0.0,1,11,22.46
S019,Residential,26,9,4773,20.17,14.77,85.23,0,0.0,1,12,18.76
S019,Residential,27,9,4773,30.16,41.65,58.35,1,0.77,1,0,14.77
S019,Residential,28,9,4773,35.57,38.66,61.34,0,0.0,1,1,41.65
S019,Residential,29,9,4773,45.33,34.74,65.26,0,0.0,1,2,38.66
S019,Residential,30,9,4773,97.8,53.93,46.07,1,0.55,1,0,34.74
S019,Residential,31,9,4773,198.76,49.0,51.0,0,0.0,1,1,53.93
S019,Residential,32,9,4773,206.72,44.32,55.68,0,0.0,1,2,49.0
S019,Residential,33,9,4773,111.59,40.56,59.44,0,0.0,1,3,44.32
S019,Residential,34,9,4773,58.36,36.72,63.28,0,0.0,1,4,40.56
S019,Residential,35,9,4773,29.8,33.68,66.32,0,0.0,1,5,36.72
S019,Residential,36,9,4773,28.15,30.21,69.79,0,0.0,1,6,33.68
